ORDEN,NOMBRE REGIÓN,Código Región,NOMBRE PROVINCIA,Código Provincia,NOMBRE COMUNA,Código Comuna,Edad,Hombres,Mujeres,TOTAL
5750,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,35 a 39,177,170,347
5751,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,40 a 44,215,212,427
5752,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,45 a 49,184,235,419
5753,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,50 a 54,232,181,413
5754,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,55 a 59,199,193,392
5755,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,60 a 64,173,172,345
5756,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,65 a 69,182,148,330
5757,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,70 a 74,140,126,266
5758,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,75 a 79,105,108,213
5759,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,80 a 84,60,72,132
5760,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,85 a 89,44,43,87
5761,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,90 a 94,9,28,37
5762,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,95 a 99,4,5,9
5763,LA ARAUCANÍA,9,CAUTÍN,91,MELIPEUCO,9110,100 o más,0,1,1
5764,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,Total Comunal,15870,16640,32510
5765,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,0 a 4,1086,1083,2169
5766,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,5 a 9,1239,1222,2461
5767,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,10 a 14,1251,1178,2429
5768,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,15 a 19,1230,1202,2432
5769,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,20 a 24,1148,1243,2391
5770,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,25 a 29,1079,1170,2249
5771,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,30 a 34,909,1056,1965
5772,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,35 a 39,871,1022,1893
5773,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,40 a 44,1047,1053,2100
5774,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,45 a 49,1042,1023,2065
5775,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,50 a 54,1068,1096,2164
5776,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,55 a 59,962,949,1911
5777,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,60 a 64,810,869,1679
5778,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,65 a 69,684,674,1358
5779,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,70 a 74,555,617,1172
5780,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,75 a 79,416,457,873
5781,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,80 a 84,268,364,632
5782,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,85 a 89,137,226,363
5783,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,90 a 94,43,103,146
5784,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,95 a 99,21,27,48
5785,LA ARAUCANÍA,9,CAUTÍN,91,NUEVA IMPERIAL,9111,100 o más,4,6,10
5786,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,Total Comunal,36996,39130,76126
5787,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,0 a 4,2876,2781,5657
5788,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,5 a 9,3086,2946,6032
5789,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,10 a 14,2899,2817,5716
5790,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,15 a 19,3043,2993,6036
5791,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,20 a 24,3177,3135,6312
5792,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,25 a 29,2858,3040,5898
5793,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,30 a 34,2558,2792,5350
5794,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,35 a 39,2404,2561,4965
5795,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,40 a 44,2544,2719,5263
5796,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,45 a 49,2457,2777,5234
5797,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,50 a 54,2459,2549,5008
5798,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,55 a 59,1916,2083,3999
5799,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,60 a 64,1482,1784,3266
5800,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,65 a 69,1129,1296,2425
5801,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,70 a 74,878,1037,1915
5802,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,75 a 79,603,791,1394
5803,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,80 a 84,372,527,899
5804,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,85 a 89,166,327,493
5805,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,90 a 94,68,137,205
5806,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,95 a 99,15,30,45
5807,LA ARAUCANÍA,9,CAUTÍN,91,PADRE LAS CASAS,9112,100 o más,6,8,14
5808,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,Total Comunal,3395,3510,6905
5809,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,0 a 4,242,243,485
5810,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,5 a 9,247,260,507
5811,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,10 a 14,253,246,499
5812,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,15 a 19,244,275,519
5813,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,20 a 24,221,256,477
5814,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,25 a 29,233,242,475
5815,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,30 a 34,188,199,387
5816,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,35 a 39,197,197,394
5817,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,40 a 44,246,257,503
5818,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,45 a 49,226,257,483
5819,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,50 a 54,269,236,505
5820,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,55 a 59,212,198,410
5821,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,60 a 64,178,166,344
5822,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,65 a 69,141,137,278
5823,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,70 a 74,117,112,229
5824,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,75 a 79,87,99,186
5825,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,80 a 84,60,70,130
5826,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,85 a 89,28,42,70
5827,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,90 a 94,6,13,19
5828,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,95 a 99,0,4,4
5829,LA ARAUCANÍA,9,CAUTÍN,91,PERQUENCO,9113,100 o más,0,1,1
5830,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,Total Comunal,12065,12772,24837
5831,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,0 a 4,793,729,1522
5832,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,5 a 9,826,831,1657
5833,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,10 a 14,908,818,1726
5834,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,15 a 19,890,864,1754
5835,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,20 a 24,781,878,1659
5836,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,25 a 29,800,843,1643
5837,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,30 a 34,717,782,1499
5838,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,35 a 39,724,775,1499
5839,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,40 a 44,835,925,1760
5840,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,45 a 49,831,912,1743
5841,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,50 a 54,883,916,1799
5842,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,55 a 59,779,760,1539
5843,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,60 a 64,677,642,1319
5844,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,65 a 69,514,595,1109
5845,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,70 a 74,438,479,917
5846,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,75 a 79,288,409,697
5847,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,80 a 84,199,296,495
5848,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,85 a 89,117,194,311
5849,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,90 a 94,44,93,137
5850,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,95 a 99,14,23,37
5851,LA ARAUCANÍA,9,CAUTÍN,91,PITRUFQUÉN,9114,100 o más,7,8,15
5852,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,Total Comunal,14106,14417,28523
5853,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,0 a 4,1038,1005,2043
5854,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,5 a 9,990,970,1960
5855,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,10 a 14,1012,979,1991
5856,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,15 a 19,984,959,1943
5857,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,20 a 24,976,983,1959
5858,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,25 a 29,1241,1243,2484
5859,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,30 a 34,1014,1164,2178
5860,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,35 a 39,1073,1073,2146
5861,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,40 a 44,1043,1043,2086
5862,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,45 a 49,934,966,1900
5863,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,50 a 54,953,917,1870
5864,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,55 a 59,828,789,1617
5865,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,60 a 64,583,657,1240
5866,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,65 a 69,489,537,1026
5867,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,70 a 74,404,410,814
5868,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,75 a 79,267,313,580
5869,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,80 a 84,152,200,352
5870,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,85 a 89,88,131,219
5871,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,90 a 94,27,58,85
5872,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,95 a 99,6,17,23
5873,LA ARAUCANÍA,9,CAUTÍN,91,PUCÓN,9115,100 o más,4,3,7
5874,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,Total Comunal,6129,6321,12450
5875,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,0 a 4,406,427,833
5876,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,5 a 9,452,511,963
5877,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,10 a 14,452,458,910
5878,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,15 a 19,386,331,717
5879,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,20 a 24,343,363,706
5880,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,25 a 29,357,398,755
5881,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,30 a 34,352,411,763
5882,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,35 a 39,368,359,727
5883,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,40 a 44,343,394,737
5884,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,45 a 49,430,425,855
5885,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,50 a 54,427,422,849
5886,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,55 a 59,456,395,851
5887,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,60 a 64,378,365,743
5888,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,65 a 69,293,306,599
5889,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,70 a 74,242,258,500
5890,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,75 a 79,196,196,392
5891,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,80 a 84,136,146,282
5892,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,85 a 89,70,83,153
5893,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,90 a 94,32,50,82
5894,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,95 a 99,8,19,27
5895,LA ARAUCANÍA,9,CAUTÍN,91,SAAVEDRA,9116,100 o más,2,4,6
5896,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,Total Comunal,7526,7519,15045
5897,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,0 a 4,470,495,965
5898,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,5 a 9,511,567,1078
5899,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,10 a 14,520,498,1018
5900,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,15 a 19,406,412,818
5901,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,20 a 24,388,423,811
5902,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,25 a 29,464,471,935
5903,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,30 a 34,424,441,865
5904,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,35 a 39,448,438,886
5905,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,40 a 44,536,482,1018
5906,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,45 a 49,568,536,1104
5907,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,50 a 54,578,540,1118
5908,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,55 a 59,516,511,1027
5909,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,60 a 64,485,404,889
5910,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,65 a 69,388,369,757
5911,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,70 a 74,340,309,649
5912,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,75 a 79,228,246,474
5913,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,80 a 84,154,183,337
5914,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,85 a 89,72,130,202
5915,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,90 a 94,20,50,70
5916,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,95 a 99,9,11,20
5917,LA ARAUCANÍA,9,CAUTÍN,91,TEODORO SCHMIDT,9117,100 o más,1,3,4
5918,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,Total Comunal,4883,4839,9722
5919,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,0 a 4,298,287,585
5920,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,5 a 9,370,308,678
5921,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,10 a 14,338,371,709
5922,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,15 a 19,347,299,646
5923,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,20 a 24,232,232,464
5924,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,25 a 29,296,320,616
5925,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,30 a 34,254,312,566
5926,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,35 a 39,262,270,532
5927,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,40 a 44,346,341,687
5928,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,45 a 49,355,338,693
5929,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,50 a 54,391,391,782
5930,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,55 a 59,371,303,674
5931,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,60 a 64,280,277,557
5932,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,65 a 69,229,207,436
5933,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,70 a 74,187,203,390
5934,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,75 a 79,142,146,288
5935,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,80 a 84,104,123,227
5936,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,85 a 89,59,66,125
5937,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,90 a 94,18,32,50
5938,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,95 a 99,0,8,8
5939,LA ARAUCANÍA,9,CAUTÍN,91,TOLTÉN,9118,100 o más,4,5,9
5940,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,Total Comunal,13873,14278,28151
5941,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,0 a 4,988,1008,1996
5942,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,5 a 9,1145,1032,2177
5943,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,10 a 14,1089,1082,2171
5944,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,15 a 19,1125,1089,2214
5945,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,20 a 24,995,1062,2057
5946,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,25 a 29,960,1039,1999
5947,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,30 a 34,841,896,1737
5948,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,35 a 39,895,1023,1918
5949,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,40 a 44,987,1031,2018
5950,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,45 a 49,1005,975,1980
5951,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,50 a 54,916,909,1825
5952,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,55 a 59,794,764,1558
5953,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,60 a 64,624,652,1276
5954,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,65 a 69,504,515,1019
5955,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,70 a 74,413,433,846
5956,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,75 a 79,273,348,621
5957,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,80 a 84,185,217,402
5958,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,85 a 89,101,128,229
5959,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,90 a 94,27,56,83
5960,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,95 a 99,3,12,15
5961,LA ARAUCANÍA,9,CAUTÍN,91,VILCÚN,9119,100 o más,3,7,10
5962,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,Total Comunal,27196,28282,55478
5963,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,0 a 4,1970,1917,3887
5964,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,5 a 9,2124,1940,4064
5965,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,10 a 14,1984,1860,3844
5966,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,15 a 19,2046,1976,4022
5967,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,20 a 24,1866,1891,3757
5968,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,25 a 29,2014,2088,4102
5969,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,30 a 34,1775,2007,3782
5970,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,35 a 39,1725,1888,3613
5971,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,40 a 44,1829,1952,3781
5972,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,45 a 49,2001,2064,4065
5973,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,50 a 54,1928,1959,3887
5974,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,55 a 59,1551,1692,3243
5975,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,60 a 64,1360,1342,2702
5976,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,65 a 69,1025,1151,2176
5977,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,70 a 74,820,938,1758
5978,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,75 a 79,544,669,1213
5979,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,80 a 84,342,468,810
5980,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,85 a 89,189,298,487
5981,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,90 a 94,86,135,221
5982,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,95 a 99,15,36,51
5983,LA ARAUCANÍA,9,CAUTÍN,91,VILLARRICA,9120,100 o más,2,11,13
5984,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,Total Comunal,5773,5838,11611
5985,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,0 a 4,415,384,799
5986,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,5 a 9,475,452,927
5987,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,10 a 14,486,452,938
5988,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,15 a 19,503,485,988
5989,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,20 a 24,375,394,769
5990,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,25 a 29,328,407,735
5991,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,30 a 34,339,371,710
5992,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,35 a 39,323,382,705
5993,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,40 a 44,369,338,707
5994,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,45 a 49,360,366,726
5995,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,50 a 54,359,346,705
5996,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,55 a 59,355,334,689
5997,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,60 a 64,286,281,567
5998,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,65 a 69,238,215,453
5999,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,70 a 74,206,212,418
6000,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,75 a 79,160,148,308
6001,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,80 a 84,110,136,246
6002,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,85 a 89,60,88,148
6003,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,90 a 94,19,41,60
6004,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,95 a 99,6,5,11
6005,LA ARAUCANÍA,9,CAUTÍN,91,CHOLCHOL,9121,100 o más,1,1,2
6006,LA ARAUCANÍA,9,MALLECO,92,ANGOL,9201,Total Comunal,25613,27649,53262
6007,LA ARAUCANÍA,9,MALLECO,92,ANGOL,9201,0 a 4,1979,1785,3764
6008,LA ARAUCANÍA,9,MALLECO,92,ANGOL,9201,5 a 9,2005,1893,3898
6009,LA ARAUCANÍA,9,MALLECO,92,ANGOL,9201,10 a 14,1895,1824,3719
6010,LA ARAUCANÍA,9,MALLECO,92,ANGOL,9201,15 a 19,1776,1850,3626
6011,LA ARAUCANÍA,9,MALLECO,92,ANGOL,9201,20 a 24,1633,1759,3392
6012,LA ARAUCANÍA,9,MALLECO,92,ANGOL,9201,25 a 29,2021,2063,4084
6013,LA ARAUCANÍA,9,MALLECO,92,ANGOL,9201,30 a 34,1758,1975,3733
6014,LA ARAUCANÍA,9,MALLECO,92,ANGOL,9201,35 a 39,1641,1863,3504
6015,LA ARAUCANÍA,9,MALLECO,92,ANGOL,9201,40 a 44,1707,1834,3541
